income,savings,transactions,expenses
-0.495793498343695,-1.2479474447317684,-2.0888409679045776,6319724
-1.9643631640687558,-1.2406915167177293,-0.17566439446991058,5460890
0.32371466230710044,0.45581746858615285,0.3461110346486349,7655497
1.072750000402381,0.9257604693584771,0.8678864637671804,9704363
-0.30453985220872304,-0.7625744709544816,-0.8713649666279712,6241980
-1.4148521399167755,-1.3802708273219615,0.6939613207276653,6171693
-2.3552242643784655,-1.5257715036070822,-0.8713649666279712,4492107
-1.1811337279653027,0.4067108212990513,-0.17566439446991058,6757162
0.7759041798397496,-0.8121194343822287,0.8678864637671804,8885588
0.5072153543448421,-0.6544787362521794,1.2157367498462108,9350241
0.2557579793937985,0.940817550945624,-0.0017392514303954235,8465516
-2.006085278492785,-0.7730865777618463,0.8678864637671804,5960421
0.4763932813061952,0.29080130457017506,0.8678864637671804,8952629
0.8924076170337216,0.9835822755500158,-1.3931403957465167,8842337
1.1588470657148933,-0.42575406047959585,-0.8713649666279712,8530907
-0.2032077220323838,-1.1610457301747887,-0.17566439446991058,6465578
0.8368551506132187,-0.7136272395751594,0.17218589160911973,8339471
0.9716009827603119,0.809559509807847,1.2157367498462108,9333155
-0.8813841200555967,-0.10300368730778259,-0.17566439446991058,5659498
0.2581374222137709,0.3618529320537693,0.3461110346486349,7713100
-0.7955425961906314,0.477088444507761,-1.3931403957465167,6707325
-0.9234714394226271,0.4516464846311715,-1.3931403957465167,7027862
0.38609635914917023,1.4566816532898634,-1.0452901096674865,7573492
-0.46609866402576383,0.49685205899643525,0.3461110346486349,7413602
0.4644277187952132,0.3070623941192915,0.3461110346486349,8354651
-0.5479050813207825,-0.9981144299487579,-0.0017392514303954235,7882559
1.3264740943013253,2.2209671706076253,-0.8713649666279712,9767577
-0.4162706320679725,1.0815623527334206,-0.17566439446991058,7233000
1.0167537793723656,1.707853257953157,-1.567065538786032,8862367
0.5754046258810609,1.472369314619786,0.3461110346486349,8684644
-0.2573024290574996,-0.558685337984431,-0.8713649666279712,6202623
-0.885593668092731,0.3969630548052721,-1.7409906818255472,6681633
-0.7897666453881949,-1.335482444153894,0.17218589160911973,7046712
-1.6334920762746743,-0.8326546126982958,0.3461110346486349,5859989
1.1795974393059145,-0.7473993402243155,-0.6974398235884561,8706282
-0.08291961908831644,1.0589169432525456,-2.4366912539836076,6883484
1.794009360318795,2.1408292854531075,-0.17566439446991058,9760408
0.7905817460964535,0.7475749849094485,-0.34958953750942573,7974489
-0.7231580583748258,-1.3272612301628832,-0.34958953750942573,7224119
-0.7006862229365577,0.9012783041829792,-1.0452901096674865,6404898
0.005870067584674572,-0.07479401105724547,-0.8713649666279712,6861348
0.765777393613012,0.5433837096605293,-0.17566439446991058,8789553
-0.5356763264207103,-0.7880991831888778,-0.6974398235884561,6612706
-0.3482088762241423,0.06002964356010484,-0.0017392514303954235,7655722
0.4141125768924972,-0.12722416527859529,2.433212751122817,8860644
-0.8441745309538172,-1.6370565296087771,0.52003617768815,6377477
-1.1729487507022596,-0.6328780033773126,0.52003617768815,7844652
-0.736675231830793,0.03021525670340064,0.3461110346486349,7127819
-2.6794446437203243,-1.0654340758927439,-1.7409906818255472,4865168
3.133869276711672,3.19850283617536,-1.3931403957465167,11701804
0.3222380305892398,-0.852839343005133,-0.17566439446991058,8096238
-1.2932353234580183,-1.1605000600597097,-1.2192152527070015,5515852
0.7600907037952476,1.1248657106319793,2.9549881802413624,10303838
-0.2290378107453996,0.07632416198280595,0.6939613207276653,6896500
0.6353247597972601,-1.2052216083802199,-0.5235146805489409,7947209
-0.5009553335715878,-0.4860976393929257,0.52003617768815,7420399
-0.026374570518260195,1.2973748605536546,-1.9149158248650622,6509878
1.2557523611142678,0.24444493942484236,-1.2192152527070015,9275947
1.1038908626719997,-0.8954188632243862,-0.5235146805489409,8747868
-0.17013321180338367,1.315784087188971,2.2592876080833015,8635973
2.1801166756162553,2.4531290669042995,0.52003617768815,11204173
-2.1736159052157715,-0.9862506922640482,-0.8713649666279712,5901805
-1.0082377509693712,0.664652867386053,-0.8713649666279712,6117850
0.206091637333956,-1.0905088781184926,1.563587035925241,8186686
-0.9086209618870442,-1.160473276696552,-0.8713649666279712,6560535
-1.262611664836728,-0.46690319311842415,-0.34958953750942573,5931889
0.6970576567964565,1.768043680178414,1.9114373220042713,10209745
-1.2314284673572364,-1.31487291587443,0.6939613207276653,6377266
-0.0636412866502298,-0.9508900177262642,1.2157367498462108,7394628
-0.1618156182202564,-0.9231116612455352,1.3896618928857258,7865237
0.9882030158465455,2.1247539675802924,0.3461110346486349,9051153
-0.034022961747731804,0.9296488282115519,-0.5235146805489409,7648092
0.5166214218781989,0.3914950743256017,1.2157367498462108,8296298
1.6544169117353937,-0.2581713384854602,0.6939613207276653,9540798
1.6040196497267794,-0.7773605584582631,0.3461110346486349,9392455
0.5228232750932137,1.611557775371087,-2.784541540062638,7949720
-1.4842033344420398,-0.07425902590514204,-0.17566439446991058,5865031
0.4142661057861331,1.5386364299340138,0.17218589160911973,8034125
-1.222254478384027,-0.38681012318102104,-0.5235146805489409,6307453
0.248558443401535,-0.03366240606393292,1.0418116068066956,8710176
1.4758118021598372,0.4034812285478767,0.3461110346486349,9165572
1.8613422364649315,1.0175147933710929,-0.6974398235884561,10354940
-0.23493566654975973,-1.0264181237861236,-0.6974398235884561,7208365
-1.0875066059858556,0.07562309735334026,0.8678864637671804,6968072
-0.47971989028672013,-1.0762146906700865,-1.3931403957465167,7318266
-0.8635972111556878,-1.4911144861134047,-1.9149158248650622,5823493
-0.8253991204065114,-0.8692167319030555,0.52003617768815,6898724
0.35732422838136335,-0.2187639356688092,-0.0017392514303954235,7846413
-1.3618923225539188,-1.120576223388658,-1.3931403957465167,6298354
1.3247766054042476,1.509814023195137,-0.17566439446991058,9331909
1.9279911184370955,2.6491202832532736,2.0853624650437865,10740749
-0.5943825109453695,-0.5289349070323491,-0.0017392514303954235,8560884
0.9107290717161237,0.15592275726431112,-0.0017392514303954235,9182176
1.671098004550908,-0.8420817487931292,0.8678864637671804,9728839
0.05240462423945173,-1.3652738735485275,0.6939613207276653,8412211
0.3065087149017142,-0.22025013542227112,0.6939613207276653,8592818
1.5753939069738347,2.65590892873393,-0.17566439446991058,9105060
-1.2688206589305167,-0.784678655283655,-0.0017392514303954235,5873322
-1.3537792641413828,0.16076893079934718,-0.8713649666279712,4999167
-1.3540072621993737,-0.14095752438770875,-0.34958953750942573,6482825
-0.9657709449017922,-1.2535546286379735,1.3896618928857258,6405125
0.5931818435883482,-1.333692907600589,-0.6974398235884561,7989988
-1.4370398703924017,-0.6057677541122249,1.9114373220042713,6668528
0.09266642895424611,1.1378952756406997,0.3461110346486349,7604611
0.29510422143724235,-0.9906133003267222,0.8678864637671804,8022867
0.18137399552133882,-0.9810722001205174,0.3461110346486349,8176230
0.8626133204757273,1.7916929149532497,-0.17566439446991058,8746676
-2.116026248093667,-1.7943345090263372,-0.5235146805489409,5271054
0.25933351940837646,1.0415407208828178,-0.8713649666279712,7866157
-0.15222031739939476,0.6094009873120121,0.17218589160911973,6909149
1.4240506323054338,1.4247071187193994,0.52003617768815,10256029
0.48520665590132955,0.7654315010360294,0.6939613207276653,7987256
1.0978726320540246,1.5241677923252477,0.17218589160911973,9241589
-0.49147938743880204,-0.44978431010037917,2.433212751122817,7113057
0.112712915923282,-0.28225718953371054,0.17218589160911973,7938111
0.8222459327676351,0.4623393343074864,0.17218589160911973,8645655
1.4980729816742795,0.683826392796456,0.3461110346486349,9556760
0.3416581604772626,1.3866429563729845,1.2157367498462108,9022998
-0.4855937731409112,0.566316553393926,0.8678864637671804,7890066
2.1689860858590344,1.689569773097569,1.9114373220042713,12237404
2.2275642446285353,0.4199622767175331,1.2157367498462108,10914275
0.7553578313565501,-1.0566157963208411,-1.0452901096674865,7620696
-1.6521481321339044,-0.45591040663261356,-0.34958953750942573,5765834
1.1960556346911335,0.15445419131039734,-0.5235146805489409,8405037
0.07654640518524172,0.5148064133222737,1.7375121789647563,7991171
-0.5205840791323585,-0.5173867529180829,-1.3931403957465167,6738695
2.0952458012017527,-0.16566171803414376,0.52003617768815,10800017
-0.6422075264071199,0.725972977982735,0.6939613207276653,7550244
-1.3376985152056342,0.19195786711321217,0.6939613207276653,5541606
0.8829010671347625,-1.0461226592166557,-0.17566439446991058,9082511
-0.5098982641101891,0.012326417840927483,0.8678864637671804,7967252
-1.0296812998642173,-1.591036403600548,-0.6974398235884561,6417456
0.3572247661413002,-0.8589172107905685,-1.2192152527070015,7961164
-1.7545881186457164,0.11951647802311675,1.563587035925241,5171727
-0.8457434840329673,0.7044687662836541,-0.5235146805489409,5881253
0.054466808016761084,-1.1426102290759461,-2.4366912539836076,7570095
2.767938514389484,0.7096002546603677,0.17218589160911973,11039557
-0.6104525485629576,-0.6737915865429914,-0.34958953750942573,6994336
-0.28180431431859515,1.1040500713710426,-0.17566439446991058,7236814
-1.110290599839091,0.3408185405424164,-0.6974398235884561,7124329
-0.9817466209070126,-0.25487396421125075,-0.6974398235884561,6069372
-0.2609503979853543,0.6790714518898203,-1.0452901096674865,5918313
-0.6716896645501468,0.5905946496701701,-0.5235146805489409,7341409
1.113914616219287,0.4518071401194093,2.2592876080833015,9350458
0.975789108161125,-0.1170797275988934,0.17218589160911973,8607056
-0.8059922521504971,-1.5958673193702915,1.0418116068066956,7276963
0.14984344529578053,-0.8734274139570626,-1.567065538786032,7649244
0.4457757434381397,-0.4484184808352741,0.3461110346486349,8857196
0.039513297801728124,0.6829097850967417,-1.2192152527070015,8235626
0.3006404427379883,-0.17822797800907067,-0.0017392514303954235,8725222
0.7999760821861106,1.141723885124771,0.52003617768815,7897406
-0.22471859921281104,0.8809788432068998,-0.17566439446991058,8300194
-0.4884052391266963,-1.526713413074077,2.607137894162332,8205046
-0.0016263249394697608,1.106917117194029,-1.567065538786032,7215256
1.374144050681131,0.10211155344951557,-1.0452901096674865,9531725
-0.5846704057502798,0.7893707206582863,-0.8713649666279712,7223392
-1.9983501765924891,-0.37294093060368994,-1.3931403957465167,5362493
-1.1542518898214653,-1.0487276234263245,-0.17566439446991058,5579568
0.17111561310005619,0.2962277330364333,-0.6974398235884561,7618324
0.01802792375977863,-0.5310915526890313,-0.8713649666279712,8218159
-1.2456005614093117,-1.5576642707614234,-0.6974398235884561,6059009
0.4761479411140394,0.509345123967684,-0.5235146805489409,8787194
-1.0125401304305646,0.26022818588764457,0.52003617768815,6445157
-1.5152534055386775,-1.0758590422470664,-0.34958953750942573,6249749
1.9972907966226345,-0.001584574121142928,-0.8713649666279712,10067153
1.3765597079577419,1.574098265399644,-0.17566439446991058,9320347
-1.2697025574590766,-0.49503737459719815,-0.17566439446991058,6069446
-0.5188309933933992,-0.24500405785443463,0.3461110346486349,7597492
0.5081747824143743,-0.7081894524400294,0.8678864637671804,8465025
0.4757863066104252,-0.9105250702675881,-0.8713649666279712,8656499
-0.5433119660809431,0.5069680491134246,-1.0452901096674865,6747338
0.6627916399377767,-0.018721103077194472,0.6939613207276653,9271489
0.23985626249016354,-0.8998195577216346,-0.5235146805489409,8284451
-1.252389496872084,-1.1845456508464287,-1.2192152527070015,5708076
-0.6197025368888307,-0.11434620680426752,1.3896618928857258,8070274
-0.9143918120617852,0.13490153354780457,-0.34958953750942573,6597284
-1.6468103252505153,-0.38171012485546224,-0.8713649666279712,5146390
-0.12382053245336276,0.7128146872485404,0.8678864637671804,7329559
0.24292122967241728,-0.8623554262279972,-0.5235146805489409,8818923
-1.9118205780513948,-1.4431193932037067,-1.0452901096674865,5500853
-1.499944381573265,-1.0734603454517504,0.52003617768815,6283924
-0.3998078461178274,0.30191090467698484,0.17218589160911973,7580934
-0.8154462655841921,-1.6105388030784242,-0.34958953750942573,6844292
-0.7785483248346105,0.06979083696351723,0.3461110346486349,7169638
2.226898102651497,0.3948899678508942,-0.17566439446991058,10133156
-0.27695871800782623,1.0293657759026362,-0.8713649666279712,7701782
0.16784152018228504,0.022444509625394394,-1.9149158248650622,7303747
-0.9002161475703231,-1.271615218756919,0.3461110346486349,7116185
1.7836923206790136,2.664596405075803,0.52003617768815,10066173
0.5184250038313442,-0.07440222530896895,0.8678864637671804,8348911
1.6109605838948786,-0.10303175099641469,-0.34958953750942573,8262069
-1.5569234935602123,-0.49879564770714807,0.8678864637671804,6290086
-1.5719647345716086,-1.1807267084914,-0.0017392514303954235,5695438
-0.24584131862560718,0.17876516736238754,1.0418116068066956,7723285
1.2854329136746516,0.8148020738154796,-0.6974398235884561,9464312
-0.5311842036092428,-0.5341670173378195,-1.7409906818255472,6347535
-1.4508314576183892,0.13341931621646275,-0.17566439446991058,6142373
0.05859831645015355,0.9277234430456097,-0.17566439446991058,8066713
-1.8011104337940242,-1.5129523698631617,-0.6974398235884561,5883075
0.6575252418421251,-0.4506376603456176,1.2157367498462108,8914097
-0.8392044793272769,-0.5259134123570717,0.8678864637671804,6559696
-0.0017594513223235181,0.3543849594519613,-1.0452901096674865,8814621
-0.6082016415609129,-0.032726127820910354,-1.0452901096674865,7097584
0.7672683070884202,0.058961471751686374,-1.567065538786032,7783610
-0.1963708406692736,0.5627625797910272,0.52003617768815,8533938
1.0714217969504607,2.2770656261029747,0.8678864637671804,9203235
-0.02074449766791624,-0.5322565999955317,2.781063037201847,7934891
-1.4658992218938023,-1.7214101593850213,-0.5235146805489409,6272757
0.8006197814012885,0.37120087695160836,-1.9149158248650622,8758085
0.35801230305749254,0.3782875811723612,1.7375121789647563,8914286
0.3670006291825842,1.751134255349624,0.52003617768815,9114660
0.37628377158847837,0.3620813199672513,-0.34958953750942573,7263664
0.6513886766616135,0.03859817709181946,-0.6974398235884561,8547171
-0.7520413828263957,-1.3790005619136598,0.8678864637671804,5765018
-0.9525608292330969,0.17417934759012746,-1.2192152527070015,6640998
0.27967125221882805,-1.0023224325300273,1.563587035925241,8447416
1.1749375058432634,1.6735846139860757,-1.0452901096674865,8928620
1.3892005935756142,2.1029675557674494,0.52003617768815,9957804
0.8229141149957516,1.886638932694703,-0.5235146805489409,8758269
-1.1355759415142226,0.4608301224088288,0.6939613207276653,6949946
1.5741519041299692,1.1940068142231177,0.8678864637671804,8511024
0.09468117689398688,0.29692764490272394,-0.34958953750942573,8077882
0.5811846571856539,0.8862227769666544,1.7375121789647563,9147048
-0.4858982806143353,-0.9185787034232665,0.6939613207276653,7374028
1.1744427449567953,1.400697197082041,-0.0017392514303954235,9531061
0.2113105995920389,1.509634237375037,2.0853624650437865,8008479
0.8219026605237248,-1.0966960771229577,0.17218589160911973,9012948
-0.8526548345604325,-1.2390344845175263,0.52003617768815,6831167
-1.7666082578730407,-1.6714373967003253,-0.5235146805489409,5038252
1.8963488644650046,2.422745561101138,-0.6974398235884561,10629052
0.7463531832228327,-0.8153535773607654,-0.8713649666279712,8022993
-0.8315412962774883,0.15481320379007812,0.3461110346486349,7029095
-0.5481534818895556,-1.3607243997074758,-1.2192152527070015,7623949
0.04095065468633306,1.4670935367714626,0.8678864637671804,8548474
-0.7953543830286658,-1.5754620188410613,-1.0452901096674865,6034533
-0.40004400518013117,0.938594138983422,1.0418116068066956,7426462
1.5256173913557682,1.153031843475004,-0.17566439446991058,9793817
-1.2140480784846626,0.5223671392984495,0.52003617768815,5644112
-0.3348294197159549,-1.2958760962957483,1.0418116068066956,7609496
-2.0728754478521156,-0.7083851047812202,-0.5235146805489409,5142901
0.517150356970227,0.4443467278690914,-0.6974398235884561,8288139
0.9662259412947453,0.01972333042624418,-0.34958953750942573,8633295
-0.7138305405079804,0.7113901250069381,1.0418116068066956,7300765
-1.0630526666250981,-0.3275710025851291,1.3896618928857258,6470865
0.9293586043113369,0.026976815602421794,0.6939613207276653,8980718
1.7141207790373016,2.0080560705896286,0.3461110346486349,10075464
-0.666560983402275,-0.9250178878799453,0.3461110346486349,7209816
0.6156786721023246,0.640183419896552,-1.3931403957465167,7413923
0.3101893278468204,-0.6389164145965488,0.8678864637671804,7596886
0.12639636984212393,0.18681888511122152,-1.0452901096674865,8447578
0.5650952371828228,-1.1589587441147795,-0.34958953750942573,7951598
0.7959496466832464,-0.18094096763117906,-1.0452901096674865,7935694
-0.3141392335317411,-1.4015130365010664,-0.5235146805489409,6694328
-0.2485604632501029,-1.0922558843670456,0.3461110346486349,7303844
-0.6184136082701661,0.03213596099156694,-0.17566439446991058,6507477
-0.46247670829915644,-0.21904379246316077,1.3896618928857258,8492711
-0.21323759633290595,-0.6812798585820462,0.6939613207276653,8383788
0.7832485736585666,1.9133881083347968,-1.7409906818255472,8335789
0.40520688093607343,0.9766766806966402,0.17218589160911973,8188336
0.6170109560564012,0.6159148854606447,-1.567065538786032,8089570
-0.5954898572180726,-1.536384373815119,0.17218589160911973,7613304
-0.1480225008059602,0.13128648118898448,1.0418116068066956,7952095
-0.04032835770496609,-0.461861375726558,-1.567065538786032,6640065
-1.6457524550664588,-0.1448160435174736,-0.17566439446991058,5478900
-1.8054979937377331,-0.2807226600418296,-1.2192152527070015,5396463
0.06190148294578931,0.5686145516208821,0.3461110346486349,8170835
-0.23106837063099656,-0.2853853743244373,-0.17566439446991058,7014060
-0.9636750969816923,-0.6103160017993534,-1.2192152527070015,6008638
0.8321232983000604,0.42820325393835584,0.6939613207276653,8427986
-1.051979713960837,-0.5400538583115672,0.6939613207276653,7075461
0.6928827930276518,0.22463158733919716,1.2157367498462108,8410915
0.2216266191062812,1.482104213569332,-0.6974398235884561,8329247
0.981163639563922,0.9136805429214702,-0.17566439446991058,8812295
-0.5820456227381517,-1.2379556711620108,-1.0452901096674865,7693442
1.3874077229406296,0.6552638832207752,-1.3931403957465167,9500844
-0.6975212834514712,0.32809152651166174,-0.5235146805489409,6584426
0.22974426808374307,0.8304828212429121,-1.0452901096674865,7634239
-0.26462693042830404,0.9811991235133446,-1.7409906818255472,7234880
-0.12402098712179772,-1.2614126719626857,1.0418116068066956,8387027
-1.958761654733507,-0.2235465966523457,-1.7409906818255472,5145478
0.014450853556892039,-0.8424696767325306,1.3896618928857258,8921112
-0.5473975688650756,-0.5737692326447112,2.9549881802413624,8943698
1.9069540895695845,1.3946903382112146,-0.8713649666279712,9802402
0.0034635914379158484,0.9954083522535894,0.3461110346486349,8265069
0.831629047476362,0.5307581812153815,0.8678864637671804,8644428
0.6297048882023072,0.9320338980349998,0.8678864637671804,9633995
0.07194971950601543,0.6609581324284763,0.6939613207276653,8457955
-0.9449037669365429,-0.44433762706247,0.8678864637671804,7148939
1.2964028336594628,-0.15958019297929157,0.3461110346486349,9454160
-0.13746777191556633,-0.12365282188120189,-0.0017392514303954235,8003897
-0.13973806130285396,-1.3636279982813362,0.8678864637671804,7398070
0.8762034329077407,-1.2230412811213942,-0.17566439446991058,8390464
1.0447735675550793,0.40329230186868964,-2.784541540062638,8501606
0.4028208073000969,-0.45485651809979405,-0.5235146805489409,8280395
0.32363050195012394,-0.618668851441676,0.3461110346486349,7771923
-0.11615989971742184,0.21230611994224732,0.8678864637671804,7936156
0.2752836922751192,-0.991098918412228,0.3461110346486349,7278378
0.676174666885351,1.7640606899041675,1.3896618928857258,8793821
-1.5523099758095906,0.2738077093612124,-0.8713649666279712,5802266
-1.0650969982054732,-0.23815742900290912,0.17218589160911973,5772706
-0.08127007609157678,-0.2897348341531594,-1.7409906818255472,6479313
-0.7758812066126093,-0.7619737947671872,0.3461110346486349,6975483
0.3309544932581588,1.2041091126243568,-1.0452901096674865,7925654
0.34355814429385356,-0.39736911335373193,-0.0017392514303954235,8109363
-0.4874937569575022,0.764172526132116,1.2157367498462108,7517525
0.6397016084228083,-0.03462276725432886,1.0418116068066956,9425708
2.157890180370143,1.4251523412846252,-0.34958953750942573,10114656
-0.23729572698448897,0.9184995936578694,0.52003617768815,7597456
0.8229064640542083,1.9028698724068365,-0.5235146805489409,7947663
-1.228961293740901,0.25460782276234817,0.17218589160911973,6650018
-1.0012733539138723,-1.5482915342386943,-0.17566439446991058,6360853
0.19609032654852887,-0.9179279814820974,0.3461110346486349,8016866
-0.09788945131197514,1.3171943336219563,-0.5235146805489409,7858117
0.866658628301065,0.7497990619772994,-0.0017392514303954235,9473488
0.14644489706223807,0.4542578535349859,-0.8713649666279712,7403124
0.8597253450745089,0.9875802710414996,-2.2627661109440926,8579019
1.2964150751659322,-0.3645695231746712,-0.5235146805489409,9557581
-0.5241213644392199,-0.14321930802221164,-0.6974398235884561,6931016
-0.7288870834024634,-0.5164995324611605,-0.17566439446991058,6229546
0.5511322688662649,0.986147215238358,0.17218589160911973,8445174
0.2959861199658023,1.4785975992579132,0.3461110346486349,8613027
-1.5888467921183276,-0.8480963831103415,1.2157367498462108,6055138
0.3464450995695328,-1.0590237603821007,2.2592876080833015,8967080
-0.8508548230466741,-0.24497153697217525,-1.9149158248650622,5851981
-0.2462840531095806,-0.025754542824455908,-0.5235146805489409,6564847
1.4733731920585966,-1.0581037083833722,-0.0017392514303954235,9228190
0.32839193790391635,1.4201934035655392,-1.0452901096674865,8108316
-0.5717673478688565,-1.3546309066216333,0.3461110346486349,6633732
-0.01946883068126012,-0.760254153794951,-0.17566439446991058,7203369
-0.3285898218559932,0.23976074669098635,0.8678864637671804,8058938
0.6195515787115529,0.8156471113303121,-0.6974398235884561,8178015
-0.9346647669005034,-0.11135867670021607,1.2157367498462108,8566782
-1.4176049486840618,0.12919239092102855,0.6939613207276653,6591763
1.4881701130033764,2.5189953017412137,-1.0452901096674865,10160419
-0.8708115389682685,-1.443562758029464,-1.7409906818255472,4578423
1.5620149605284168,-0.5481793990276512,0.52003617768815,9127220
1.9171706468437635,-0.9767830508919978,-0.8713649666279712,9799564
1.4633040429248187,1.2172447200946972,0.52003617768815,9302867
-0.7398789360863656,0.12871024875757003,0.6939613207276653,5995407
0.0686103385537413,0.07037328406419277,-0.6974398235884561,7402866
-0.35658767733961616,-1.135344935775086,-1.0452901096674865,7467164
